impd,spp,trt,period,age,cmgrp
GDCL,Bluegill,con,pre,1,70
GDCL,Bluegill,con,pre,1,50
GDCL,Bluegill,con,pre,1,70
GDCL,Bluegill,con,pre,1,80
GDCL,Bluegill,con,pre,1,80
GDCL,Bluegill,con,pre,1,80
GDCL,Bluegill,con,pre,1,80
GDCL,Bluegill,con,pre,1,80
GDCL,Bluegill,con,pre,1,80
GDCL,Bluegill,con,pre,1,90
GDCL,Bluegill,con,pre,1,90
GDCL,Bluegill,con,pre,1,90
GDCL,Bluegill,con,pre,1,90
GDCL,Bluegill,con,pre,1,90
GDCL,Bluegill,con,pre,1,90
GDCL,Bluegill,con,pre,1,90
GDCL,Bluegill,con,pre,1,90
GDCL,Bluegill,con,pre,1,90
GDCL,Bluegill,con,pre,1,90
GDCL,Bluegill,con,pre,1,90
GDCL,Bluegill,con,pre,1,90
GDCL,Bluegill,con,pre,1,90
GDCL,Bluegill,con,pre,0,90
GDCL,Bluegill,con,pre,1,90
GDCL,Bluegill,con,pre,1,90
GDCL,Bluegill,con,pre,1,90
GDCL,Bluegill,con,pre,1,90
GDCL,Bluegill,con,pre,1,90
GDCL,Bluegill,con,pre,1,90
GDCL,Bluegill,con,pre,1,100
GDCL,Bluegill,con,pre,1,100
GDCL,Bluegill,con,pre,1,100
GDCL,Bluegill,con,pre,1,100
GDCL,Bluegill,con,pre,1,100
GDCL,Bluegill,con,pre,1,100
GDCL,Bluegill,con,pre,1,100
GDCL,Bluegill,con,pre,1,100
GDCL,Bluegill,con,pre,1,100
GDCL,Bluegill,con,pre,1,100
GDCL,Bluegill,con,pre,1,100
GDCL,Bluegill,con,pre,1,100
GDCL,Bluegill,con,pre,1,100
GDCL,Bluegill,con,pre,1,100
GDCL,Bluegill,con,pre,1,100
GDCL,Bluegill,con,pre,1,100
GDCL,Bluegill,con,pre,1,100
GDCL,Bluegill,con,pre,0,100
GDCL,Bluegill,con,pre,1,100
GDCL,Bluegill,con,pre,1,100
GDCL,Bluegill,con,pre,1,100
GDCL,Bluegill,con,pre,1,100
GDCL,Bluegill,con,pre,1,100
GDCL,Bluegill,con,pre,1,100
GDCL,Bluegill,con,pre,1,100
GDCL,Bluegill,con,pre,1,100
GDCL,Bluegill,con,pre,1,100
GDCL,Bluegill,con,pre,1,100
GDCL,Bluegill,con,pre,1,100
GDCL,Bluegill,con,pre,1,100
GDCL,Bluegill,con,pre,1,100
GDCL,Bluegill,con,pre,1,100
GDCL,Bluegill,con,pre,0,100
GDCL,Bluegill,con,pre,1,100
GDCL,Bluegill,con,pre,1,100
GDCL,Bluegill,con,pre,1,100
GDCL,Bluegill,con,pre,1,100
GDCL,Bluegill,con,pre,1,100
GDCL,Bluegill,con,pre,1,100
GDCL,Bluegill,con,pre,1,110
GDCL,Bluegill,con,pre,1,110
GDCL,Bluegill,con,pre,1,110
GDCL,Bluegill,con,pre,1,110
GDCL,Bluegill,con,pre,2,110
GDCL,Bluegill,con,pre,1,110
GDCL,Bluegill,con,pre,1,110
GDCL,Bluegill,con,pre,1,110
GDCL,Bluegill,con,pre,1,110
GDCL,Bluegill,con,pre,1,110
GDCL,Bluegill,con,pre,1,110
GDCL,Bluegill,con,pre,1,110
GDCL,Bluegill,con,pre,1,110
GDCL,Bluegill,con,pre,1,110
GDCL,Bluegill,con,pre,1,110
GDCL,Bluegill,con,pre,1,110
GDCL,Bluegill,con,pre,1,110
GDCL,Bluegill,con,pre,1,110
GDCL,Bluegill,con,pre,1,110
GDCL,Bluegill,con,pre,1,110
GDCL,Bluegill,con,pre,1,110
GDCL,Bluegill,con,pre,1,110
GDCL,Bluegill,con,pre,1,110
GDCL,Bluegill,con,pre,1,120
GDCL,Bluegill,con,pre,1,120
GDCL,Bluegill,con,pre,1,120
GDCL,Bluegill,con,pre,1,120
GDCL,Bluegill,con,pre,1,120
GDCL,Bluegill,con,pre,1,120
GDCL,Bluegill,con,pre,1,120
GDCL,Bluegill,con,pre,2,120
GDCL,Bluegill,con,pre,1,120
GDCL,Bluegill,con,pre,2,120
GDCL,Bluegill,con,pre,1,120
GDCL,Bluegill,con,pre,1,120
GDCL,Bluegill,con,pre,1,120
GDCL,Bluegill,con,pre,2,120
GDCL,Bluegill,con,pre,1,120
GDCL,Bluegill,con,pre,1,120
GDCL,Bluegill,con,pre,1,120
GDCL,Bluegill,con,pre,1,120
GDCL,Bluegill,con,pre,1,130
GDCL,Bluegill,con,pre,2,130
GDCL,Bluegill,con,pre,1,130
GDCL,Bluegill,con,pre,1,130
GDCL,Bluegill,con,pre,1,130
GDCL,Bluegill,con,pre,1,130
GDCL,Bluegill,con,pre,1,130
GDCL,Bluegill,con,pre,1,130
GDCL,Bluegill,con,pre,2,130
GDCL,Bluegill,con,pre,1,130
GDCL,Bluegill,con,pre,2,130
GDCL,Bluegill,con,pre,2,130
GDCL,Bluegill,con,pre,2,130
GDCL,Bluegill,con,pre,1,130
GDCL,Bluegill,con,pre,1,130
GDCL,Bluegill,con,pre,2,130
GDCL,Bluegill,con,pre,1,130
GDCL,Bluegill,con,pre,2,130
GDCL,Bluegill,con,pre,2,130
GDCL,Bluegill,con,pre,1,130
GDCL,Bluegill,con,pre,2,130
GDCL,Bluegill,con,pre,2,130
GDCL,Bluegill,con,pre,1,130
GDCL,Bluegill,con,pre,2,130
GDCL,Bluegill,con,pre,1,130
GDCL,Bluegill,con,pre,1,130
GDCL,Bluegill,con,pre,1,130
GDCL,Bluegill,con,pre,1,130
GDCL,Bluegill,con,pre,2,130
GDCL,Bluegill,con,pre,1,130
GDCL,Bluegill,con,pre,1,130
GDCL,Bluegill,con,pre,3,130
GDCL,Bluegill,con,pre,2,140
GDCL,Bluegill,con,pre,3,140
GDCL,Bluegill,con,pre,2,140
GDCL,Bluegill,con,pre,2,140
GDCL,Bluegill,con,pre,2,140
GDCL,Bluegill,con,pre,2,140
GDCL,Bluegill,con,pre,2,140
GDCL,Bluegill,con,pre,1,140
GDCL,Bluegill,con,pre,1,140
GDCL,Bluegill,con,pre,1,140
GDCL,Bluegill,con,pre,1,140
GDCL,Bluegill,con,pre,2,140
GDCL,Bluegill,con,pre,2,140
GDCL,Bluegill,con,pre,2,140
GDCL,Bluegill,con,pre,2,140
GDCL,Bluegill,con,pre,1,140
GDCL,Bluegill,con,pre,1,140
GDCL,Bluegill,con,pre,2,140
GDCL,Bluegill,con,pre,3,140
GDCL,Bluegill,con,pre,3,140
GDCL,Bluegill,con,pre,2,140
GDCL,Bluegill,con,pre,1,140
GDCL,Bluegill,con,pre,1,140
GDCL,Bluegill,con,pre,4,140
GDCL,Bluegill,con,pre,3,140
GDCL,Bluegill,con,pre,2,140
GDCL,Bluegill,con,pre,3,140
GDCL,Bluegill,con,pre,2,140
GDCL,Bluegill,con,pre,3,140
GDCL,Bluegill,con,pre,2,140
GDCL,Bluegill,con,pre,3,140
GDCL,Bluegill,con,pre,2,140
GDCL,Bluegill,con,pre,3,150
GDCL,Bluegill,con,pre,2,150
GDCL,Bluegill,con,pre,4,150
GDCL,Bluegill,con,pre,2,150
GDCL,Bluegill,con,pre,4,150
GDCL,Bluegill,con,pre,2,150
GDCL,Bluegill,con,pre,1,150
GDCL,Bluegill,con,pre,3,150
GDCL,Bluegill,con,pre,2,150
GDCL,Bluegill,con,pre,2,150
GDCL,Bluegill,con,pre,3,150
GDCL,Bluegill,con,pre,3,150
GDCL,Bluegill,con,pre,5,150
GDCL,Bluegill,con,pre,5,150
GDCL,Bluegill,con,pre,2,150
GDCL,Bluegill,con,pre,2,150
GDCL,Bluegill,con,pre,2,150
GDCL,Bluegill,con,pre,3,150
GDCL,Bluegill,con,pre,2,150
GDCL,Bluegill,con,pre,3,150
GDCL,Bluegill,con,pre,3,150
GDCL,Bluegill,con,pre,4,150
GDCL,Bluegill,con,pre,3,150
GDCL,Bluegill,con,pre,3,150
GDCL,Bluegill,con,pre,3,150
GDCL,Bluegill,con,pre,4,150
GDCL,Bluegill,con,pre,3,150
GDCL,Bluegill,con,pre,2,150
GDCL,Bluegill,con,pre,2,150
GDCL,Bluegill,con,pre,3,150
GDCL,Bluegill,con,pre,4,150
GDCL,Bluegill,con,pre,2,150
GDCL,Bluegill,con,pre,2,150
GDCL,Bluegill,con,pre,2,150
GDCL,Bluegill,con,pre,4,150
GDCL,Bluegill,con,pre,3,150
GDCL,Bluegill,con,pre,4,150
GDCL,Bluegill,con,pre,3,150
GDCL,Bluegill,con,pre,4,150
GDCL,Bluegill,con,pre,1,150
GDCL,Bluegill,con,pre,2,150
GDCL,Bluegill,con,pre,3,150
GDCL,Bluegill,con,pre,4,160
GDCL,Bluegill,con,pre,4,160
GDCL,Bluegill,con,pre,3,160
GDCL,Bluegill,con,pre,3,160
GDCL,Bluegill,con,pre,3,160
GDCL,Bluegill,con,pre,3,160
GDCL,Bluegill,con,pre,2,160
GDCL,Bluegill,con,pre,3,160
GDCL,Bluegill,con,pre,2,160
GDCL,Bluegill,con,pre,4,160
GDCL,Bluegill,con,pre,2,160
GDCL,Bluegill,con,pre,4,160
GDCL,Bluegill,con,pre,3,160
GDCL,Bluegill,con,pre,5,160
GDCL,Bluegill,con,pre,3,160
GDCL,Bluegill,con,pre,3,160
GDCL,Bluegill,con,pre,3,160
GDCL,Bluegill,con,pre,3,160
GDCL,Bluegill,con,pre,3,160
GDCL,Bluegill,con,pre,3,160
GDCL,Bluegill,con,pre,4,160
GDCL,Bluegill,con,pre,2,160
GDCL,Bluegill,con,pre,3,160
GDCL,Bluegill,con,pre,3,160
GDCL,Bluegill,con,pre,4,160
GDCL,Bluegill,con,pre,4,160
GDCL,Bluegill,con,pre,5,160
GDCL,Bluegill,con,pre,4,160
GDCL,Bluegill,con,pre,4,160
GDCL,Bluegill,con,pre,5,170
GDCL,Bluegill,con,pre,3,170
GDCL,Bluegill,con,pre,2,170
GDCL,Bluegill,con,pre,4,170
GDCL,Bluegill,con,pre,4,170
GDCL,Bluegill,con,pre,5,170
GDCL,Bluegill,con,pre,4,170
GDCL,Bluegill,con,pre,3,170
GDCL,Bluegill,con,pre,4,170
GDCL,Bluegill,con,pre,6,170
GDCL,Bluegill,con,pre,3,170
GDCL,Bluegill,con,pre,3,170
GDCL,Bluegill,con,pre,4,170
GDCL,Bluegill,con,pre,3,170
GDCL,Bluegill,con,pre,4,170
GDCL,Bluegill,con,pre,3,170
GDCL,Bluegill,con,pre,3,170
GDCL,Bluegill,con,pre,3,170
GDCL,Bluegill,con,pre,3,170
GDCL,Bluegill,con,pre,4,170
GDCL,Bluegill,con,pre,3,170
GDCL,Bluegill,con,pre,4,170
GDCL,Bluegill,con,pre,4,170
GDCL,Bluegill,con,pre,4,170
GDCL,Bluegill,con,pre,3,170
GDCL,Bluegill,con,pre,3,170
GDCL,Bluegill,con,pre,4,170
GDCL,Bluegill,con,pre,4,170
GDCL,Bluegill,con,pre,3,170
GDCL,Bluegill,con,pre,4,170
GDCL,Bluegill,con,pre,6,180
GDCL,Bluegill,con,pre,6,180
GDCL,Bluegill,con,pre,4,180
GDCL,Bluegill,con,pre,2,180
GDCL,Bluegill,con,pre,4,180
GDCL,Bluegill,con,pre,4,180
GDCL,Bluegill,con,pre,3,180
GDCL,Bluegill,con,pre,4,180
GDCL,Bluegill,con,pre,4,180
GDCL,Bluegill,con,pre,3,180
GDCL,Bluegill,con,pre,6,180
GDCL,Bluegill,con,pre,3,180
GDCL,Bluegill,con,pre,3,190
GDCL,Bluegill,con,pre,0,100
GDCL,Bluegill,con,pre,1,70
GDCL,Bluegill,con,pre,1,80
GDCL,Bluegill,con,pre,1,80
GDCL,Bluegill,con,pre,1,90
GDCL,Bluegill,con,pre,1,90
GDCL,Bluegill,con,pre,1,90
GDCL,Bluegill,con,pre,1,90
GDCL,Bluegill,con,pre,1,100
GDCL,Bluegill,con,pre,1,100
GDCL,Bluegill,con,pre,1,100
GDCL,Bluegill,con,pre,1,110
GDCL,Bluegill,con,pre,1,110
GDCL,Bluegill,con,pre,1,110
GDCL,Bluegill,con,pre,1,110
GDCL,Bluegill,con,pre,1,120
GDCL,Bluegill,con,pre,1,120
GDCL,Bluegill,con,pre,1,120
GDCL,Bluegill,con,pre,1,130
GDCL,Bluegill,con,pre,1,130
GDCL,Bluegill,con,pre,1,140
GDCL,Bluegill,con,pre,1,140
GDCL,Bluegill,con,pre,2,120
GDCL,Bluegill,con,pre,2,130
GDCL,Bluegill,con,pre,2,130
GDCL,Bluegill,con,pre,2,140
GDCL,Bluegill,con,pre,2,150
GDCL,Bluegill,con,pre,2,150
GDCL,Bluegill,con,pre,2,160
GDCL,Bluegill,con,pre,3,140
GDCL,Bluegill,con,pre,3,150
GDCL,Bluegill,con,pre,3,160
GDCL,Bluegill,con,pre,3,160
GDCL,Bluegill,con,pre,3,170
GDCL,Bluegill,con,pre,3,170
GDCL,Bluegill,con,pre,4,140
GDCL,Bluegill,con,pre,4,150
GDCL,Bluegill,con,pre,4,180
GDCL,Bluegill,con,pre,4,180
GDCL,Bluegill,con,pre,4,180
GDCL,Bluegill,con,pre,5,160
GDCL,Bluegill,con,pre,6,180
HOCB,Bluegill,con,pre,2,110
HOCB,Bluegill,con,pre,0,50
HOCB,Bluegill,con,pre,0,50
HOCB,Bluegill,con,pre,0,50
HOCB,Bluegill,con,pre,0,50
HOCB,Bluegill,con,pre,0,50
HOCB,Bluegill,con,pre,0,50
HOCB,Bluegill,con,pre,0,50
HOCB,Bluegill,con,pre,0,50
HOCB,Bluegill,con,pre,0,50
HOCB,Bluegill,con,pre,0,50
HOCB,Bluegill,con,pre,0,50
HOCB,Bluegill,con,pre,0,50
HOCB,Bluegill,con,pre,0,50
HOCB,Bluegill,con,pre,0,50
HOCB,Bluegill,con,pre,0,50
HOCB,Bluegill,con,pre,0,50
HOCB,Bluegill,con,pre,0,50
HOCB,Bluegill,con,pre,0,50
HOCB,Bluegill,con,pre,0,50
HOCB,Bluegill,con,pre,0,50
HOCB,Bluegill,con,pre,0,50
HOCB,Bluegill,con,pre,0,50
HOCB,Bluegill,con,pre,0,60
HOCB,Bluegill,con,pre,0,60
HOCB,Bluegill,con,pre,0,60
HOCB,Bluegill,con,pre,0,60
HOCB,Bluegill,con,pre,0,60
HOCB,Bluegill,con,pre,0,60
HOCB,Bluegill,con,pre,0,60
HOCB,Bluegill,con,pre,0,60
HOCB,Bluegill,con,pre,1,60
HOCB,Bluegill,con,pre,0,60
HOCB,Bluegill,con,pre,0,60
HOCB,Bluegill,con,pre,0,60
HOCB,Bluegill,con,pre,1,70
HOCB,Bluegill,con,pre,1,70
HOCB,Bluegill,con,pre,1,70
HOCB,Bluegill,con,pre,1,70
HOCB,Bluegill,con,pre,0,70
HOCB,Bluegill,con,pre,1,70
HOCB,Bluegill,con,pre,1,70
HOCB,Bluegill,con,pre,1,70
HOCB,Bluegill,con,pre,0,70
HOCB,Bluegill,con,pre,1,70
HOCB,Bluegill,con,pre,2,80
HOCB,Bluegill,con,pre,1,80
HOCB,Bluegill,con,pre,2,80
HOCB,Bluegill,con,pre,1,80
HOCB,Bluegill,con,pre,1,80
HOCB,Bluegill,con,pre,1,80
HOCB,Bluegill,con,pre,1,80
HOCB,Bluegill,con,pre,1,80
HOCB,Bluegill,con,pre,1,80
HOCB,Bluegill,con,pre,1,80
HOCB,Bluegill,con,pre,1,80
HOCB,Bluegill,con,pre,1,80
HOCB,Bluegill,con,pre,0,50
HOCB,Bluegill,con,pre,0,50
HOCB,Bluegill,con,pre,0,50
HOCB,Bluegill,con,pre,0,50
HOCB,Bluegill,con,pre,0,60
HOCB,Bluegill,con,pre,0,60
HOCB,Bluegill,con,pre,0,60
HOCB,Bluegill,con,pre,0,60
HOCB,Bluegill,con,pre,0,60
HOCB,Bluegill,con,pre,0,70
HOCB,Bluegill,con,pre,1,70
HOCB,Bluegill,con,pre,1,70
HOCB,Bluegill,con,pre,1,70
HOCB,Bluegill,con,pre,1,80
HOCB,Bluegill,con,pre,1,80
HOCB,Bluegill,con,pre,1,80
HOCB,Bluegill,con,pre,1,80
HOCB,Bluegill,con,pre,1,80
HOCB,Bluegill,con,pre,1,80
HOCB,Bluegill,con,pre,1,90
HOCB,Bluegill,con,pre,1,90
HOCB,Bluegill,con,pre,1,90
HOCB,Bluegill,con,pre,1,90
HOCB,Bluegill,con,pre,1,100
HOCB,Bluegill,con,pre,1,100
HOCB,Bluegill,con,pre,2,60
HOCB,Bluegill,con,pre,2,70
HOCB,Bluegill,con,pre,2,100
HOCB,Bluegill,con,pre,2,100
HOCB,Bluegill,con,pre,2,100
HOCB,Bluegill,con,pre,2,110
HOCB,Bluegill,con,pre,2,110
HOCB,Bluegill,con,pre,2,110
HOCB,Bluegill,con,pre,2,120
HOCB,Bluegill,con,pre,2,120
HOCB,Bluegill,con,pre,2,120
HOCB,Bluegill,con,pre,2,120
HOCB,Bluegill,con,pre,2,120
HOCB,Bluegill,con,pre,2,130
HOCB,Bluegill,con,pre,2,130
HOCB,Bluegill,con,pre,2,130
HOCB,Bluegill,con,pre,2,130
HOCB,Bluegill,con,pre,2,140
HOCB,Bluegill,con,pre,3,130
HOCB,Bluegill,con,pre,3,140
HOCB,Bluegill,con,pre,4,140
JWSL,Bluegill,exp,pre,2,80
JWSL,Bluegill,exp,pre,1,50
JWSL,Bluegill,exp,pre,2,90
JWSL,Bluegill,exp,pre,2,90
JWSL,Bluegill,exp,pre,2,90
JWSL,Bluegill,exp,pre,2,90
JWSL,Bluegill,exp,pre,2,100
JWSL,Bluegill,exp,pre,2,100
JWSL,Bluegill,exp,pre,2,100
JWSL,Bluegill,exp,pre,2,100
JWSL,Bluegill,exp,pre,2,100
JWSL,Bluegill,exp,pre,2,100
JWSL,Bluegill,exp,pre,2,100
JWSL,Bluegill,exp,pre,2,100
JWSL,Bluegill,exp,pre,3,110
JWSL,Bluegill,exp,pre,3,110
JWSL,Bluegill,exp,pre,3,110
JWSL,Bluegill,exp,pre,3,110
JWSL,Bluegill,exp,pre,3,110
JWSL,Bluegill,exp,pre,3,110
JWSL,Bluegill,exp,pre,3,120
JWSL,Bluegill,exp,pre,3,120
JWSL,Bluegill,exp,pre,3,120
JWSL,Bluegill,exp,pre,3,120
JWSL,Bluegill,exp,pre,3,120
JWSL,Bluegill,exp,pre,3,120
JWSL,Bluegill,exp,pre,3,130
JWSL,Bluegill,exp,pre,3,130
JWSL,Bluegill,exp,pre,3,130
JWSL,Bluegill,exp,pre,3,130
JWSL,Bluegill,exp,pre,3,130
JWSL,Bluegill,exp,pre,3,140
JWSL,Bluegill,exp,pre,3,140
JWSL,Bluegill,exp,pre,3,140
JWSL,Bluegill,exp,pre,3,140
JWSL,Bluegill,exp,pre,3,150
JWSL,Bluegill,exp,pre,3,150
JWSL,Bluegill,exp,pre,3,150
JWSL,Bluegill,exp,pre,3,150
JWSL,Bluegill,exp,pre,4,150
JWSL,Bluegill,exp,pre,4,160
JWSL,Bluegill,exp,pre,3,160
JWSL,Bluegill,exp,pre,4,160
JWSL,Bluegill,exp,pre,3,160
JWSL,Bluegill,exp,pre,3,160
JWSL,Bluegill,exp,pre,4,170
JWSL,Bluegill,exp,pre,4,170
JWSL,Bluegill,exp,pre,4,170
JWSL,Bluegill,exp,pre,3,170
JWSL,Bluegill,exp,pre,4,180
JWSL,Bluegill,exp,pre,4,180
JWSL,Bluegill,exp,pre,4,180
JWSL,Bluegill,exp,pre,5,180
JWSL,Bluegill,exp,pre,4,180
JWSL,Bluegill,exp,pre,4,190
JWSL,Bluegill,exp,pre,5,190
JWSL,Bluegill,exp,pre,5,190
JWSL,Bluegill,exp,pre,4,190
JWSL,Bluegill,exp,pre,5,190
JWSL,Bluegill,exp,pre,5,200
JWSL,Bluegill,exp,pre,5,200
JWSL,Bluegill,exp,pre,5,200
JWSL,Bluegill,exp,pre,5,200
JWSL,Bluegill,exp,pre,0,50
JWSL,Bluegill,exp,pre,0,50
JWSL,Bluegill,exp,pre,1,60
JWSL,Bluegill,exp,pre,1,60
JWSL,Bluegill,exp,pre,1,60
JWSL,Bluegill,exp,pre,1,60
JWSL,Bluegill,exp,pre,1,60
JWSL,Bluegill,exp,pre,1,70
JWSL,Bluegill,exp,pre,1,70
JWSL,Bluegill,exp,pre,1,70
JWSL,Bluegill,exp,pre,1,70
JWSL,Bluegill,exp,pre,1,70
JWSL,Bluegill,exp,pre,2,80
JWSL,Bluegill,exp,pre,2,80
JWSL,Bluegill,exp,pre,2,80
JWSL,Bluegill,exp,pre,2,80
JWSL,Bluegill,exp,pre,2,90
JWSL,Bluegill,exp,pre,2,90
JWSL,Bluegill,exp,pre,2,90
JWSL,Bluegill,exp,pre,2,90
JWSL,Bluegill,exp,pre,2,90
JWSL,Bluegill,exp,pre,2,100
JWSL,Bluegill,exp,pre,2,100
JWSL,Bluegill,exp,pre,2,100
JWSL,Bluegill,exp,pre,2,100
JWSL,Bluegill,exp,pre,2,100
JWSL,Bluegill,exp,pre,3,110
JWSL,Bluegill,exp,pre,3,110
JWSL,Bluegill,exp,pre,3,110
JWSL,Bluegill,exp,pre,3,110
JWSL,Bluegill,exp,pre,3,120
JWSL,Bluegill,exp,pre,3,120
JWSL,Bluegill,exp,pre,3,120
JWSL,Bluegill,exp,pre,3,120
JWSL,Bluegill,exp,pre,3,120
JWSL,Bluegill,exp,pre,3,120
JWSL,Bluegill,exp,pre,3,130
JWSL,Bluegill,exp,pre,3,130
JWSL,Bluegill,exp,pre,3,130
JWSL,Bluegill,exp,pre,3,130
JWSL,Bluegill,exp,pre,3,130
JWSL,Bluegill,exp,pre,3,130
JWSL,Bluegill,exp,pre,3,140
JWSL,Bluegill,exp,pre,3,140
JWSL,Bluegill,exp,pre,3,140
JWSL,Bluegill,exp,pre,3,140
JWSL,Bluegill,exp,pre,3,140
JWSL,Bluegill,exp,pre,3,150
JWSL,Bluegill,exp,pre,3,150
JWSL,Bluegill,exp,pre,3,150
JWSL,Bluegill,exp,pre,3,150
JWSL,Bluegill,exp,pre,4,110
JWSL,Bluegill,exp,pre,4,160
JWSL,Bluegill,exp,pre,4,170
JWSL,Bluegill,exp,pre,4,170
JWSL,Bluegill,exp,pre,4,180
JWSL,Bluegill,exp,pre,4,190
JWSL,Bluegill,exp,pre,5,190
LXLX,Bluegill,exp,pre,2,90
LXLX,Bluegill,exp,pre,1,50
LXLX,Bluegill,exp,pre,0,50
LXLX,Bluegill,exp,pre,1,50
LXLX,Bluegill,exp,pre,0,50
LXLX,Bluegill,exp,pre,1,50
LXLX,Bluegill,exp,pre,0,50
LXLX,Bluegill,exp,pre,0,50
LXLX,Bluegill,exp,pre,0,50
LXLX,Bluegill,exp,pre,1,50
LXLX,Bluegill,exp,pre,1,50
LXLX,Bluegill,exp,pre,1,50
LXLX,Bluegill,exp,pre,0,50
LXLX,Bluegill,exp,pre,0,50
LXLX,Bluegill,exp,pre,1,50
LXLX,Bluegill,exp,pre,0,50
LXLX,Bluegill,exp,pre,1,50
LXLX,Bluegill,exp,pre,1,50
LXLX,Bluegill,exp,pre,0,50
LXLX,Bluegill,exp,pre,1,50
LXLX,Bluegill,exp,pre,1,50
LXLX,Bluegill,exp,pre,1,50
LXLX,Bluegill,exp,pre,1,50
LXLX,Bluegill,exp,pre,1,50
LXLX,Bluegill,exp,pre,0,50
LXLX,Bluegill,exp,pre,1,60
LXLX,Bluegill,exp,pre,1,60
LXLX,Bluegill,exp,pre,1,60
LXLX,Bluegill,exp,pre,1,60
LXLX,Bluegill,exp,pre,1,60
LXLX,Bluegill,exp,pre,2,60
LXLX,Bluegill,exp,pre,1,60
LXLX,Bluegill,exp,pre,1,60
LXLX,Bluegill,exp,pre,1,60
LXLX,Bluegill,exp,pre,1,60
LXLX,Bluegill,exp,pre,1,60
LXLX,Bluegill,exp,pre,1,60
LXLX,Bluegill,exp,pre,1,60
LXLX,Bluegill,exp,pre,1,60
LXLX,Bluegill,exp,pre,1,60
LXLX,Bluegill,exp,pre,1,60
LXLX,Bluegill,exp,pre,1,60
LXLX,Bluegill,exp,pre,2,60
LXLX,Bluegill,exp,pre,1,60
LXLX,Bluegill,exp,pre,1,60
LXLX,Bluegill,exp,pre,1,60
LXLX,Bluegill,exp,pre,1,60
LXLX,Bluegill,exp,pre,1,60
LXLX,Bluegill,exp,pre,1,60
LXLX,Bluegill,exp,pre,1,60
LXLX,Bluegill,exp,pre,0,60
LXLX,Bluegill,exp,pre,1,60
LXLX,Bluegill,exp,pre,1,60
LXLX,Bluegill,exp,pre,1,60
LXLX,Bluegill,exp,pre,1,60
LXLX,Bluegill,exp,pre,2,60
LXLX,Bluegill,exp,pre,1,60
LXLX,Bluegill,exp,pre,1,60
LXLX,Bluegill,exp,pre,1,60
LXLX,Bluegill,exp,pre,1,60
LXLX,Bluegill,exp,pre,1,60
LXLX,Bluegill,exp,pre,1,60
LXLX,Bluegill,exp,pre,1,60
LXLX,Bluegill,exp,pre,1,60
LXLX,Bluegill,exp,pre,1,60
LXLX,Bluegill,exp,pre,1,60
LXLX,Bluegill,exp,pre,1,60
LXLX,Bluegill,exp,pre,1,60
LXLX,Bluegill,exp,pre,1,60
LXLX,Bluegill,exp,pre,1,60
LXLX,Bluegill,exp,pre,1,60
LXLX,Bluegill,exp,pre,1,60
LXLX,Bluegill,exp,pre,2,60
LXLX,Bluegill,exp,pre,1,60
LXLX,Bluegill,exp,pre,1,60
LXLX,Bluegill,exp,pre,0,60
LXLX,Bluegill,exp,pre,1,60
LXLX,Bluegill,exp,pre,1,60
LXLX,Bluegill,exp,pre,1,60
LXLX,Bluegill,exp,pre,1,60
LXLX,Bluegill,exp,pre,1,60
LXLX,Bluegill,exp,pre,1,60
LXLX,Bluegill,exp,pre,1,60
LXLX,Bluegill,exp,pre,1,60
LXLX,Bluegill,exp,pre,1,60
LXLX,Bluegill,exp,pre,1,60
LXLX,Bluegill,exp,pre,1,60
LXLX,Bluegill,exp,pre,2,60
LXLX,Bluegill,exp,pre,1,60
LXLX,Bluegill,exp,pre,1,60
LXLX,Bluegill,exp,pre,2,60
LXLX,Bluegill,exp,pre,0,60
LXLX,Bluegill,exp,pre,2,60
LXLX,Bluegill,exp,pre,1,60
LXLX,Bluegill,exp,pre,1,60
LXLX,Bluegill,exp,pre,1,60
LXLX,Bluegill,exp,pre,1,60
LXLX,Bluegill,exp,pre,1,60
LXLX,Bluegill,exp,pre,1,60
LXLX,Bluegill,exp,pre,1,60
LXLX,Bluegill,exp,pre,1,60
LXLX,Bluegill,exp,pre,1,60
LXLX,Bluegill,exp,pre,1,60
LXLX,Bluegill,exp,pre,1,70
LXLX,Bluegill,exp,pre,1,70
LXLX,Bluegill,exp,pre,1,70
LXLX,Bluegill,exp,pre,1,70
LXLX,Bluegill,exp,pre,1,70
LXLX,Bluegill,exp,pre,2,70
LXLX,Bluegill,exp,pre,1,70
LXLX,Bluegill,exp,pre,1,70
LXLX,Bluegill,exp,pre,1,70
LXLX,Bluegill,exp,pre,2,70
LXLX,Bluegill,exp,pre,1,70
LXLX,Bluegill,exp,pre,1,70
LXLX,Bluegill,exp,pre,1,70
LXLX,Bluegill,exp,pre,1,70
LXLX,Bluegill,exp,pre,1,70
LXLX,Bluegill,exp,pre,1,70
LXLX,Bluegill,exp,pre,1,70
LXLX,Bluegill,exp,pre,1,70
LXLX,Bluegill,exp,pre,1,70
LXLX,Bluegill,exp,pre,1,70
LXLX,Bluegill,exp,pre,2,70
LXLX,Bluegill,exp,pre,2,70
LXLX,Bluegill,exp,pre,1,70
LXLX,Bluegill,exp,pre,1,70
LXLX,Bluegill,exp,pre,1,70
LXLX,Bluegill,exp,pre,1,70
LXLX,Bluegill,exp,pre,1,70
LXLX,Bluegill,exp,pre,1,70
LXLX,Bluegill,exp,pre,2,70
LXLX,Bluegill,exp,pre,1,70
